AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
MS-4 38.37 59.18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.45 NA NA NA NA NA NA
MT-1 46.29 50.47 NA NA NA NA NA NA NA NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA
NC-1 72.55 27.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-10 38.06 61.94 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-11 36.9 60.29 NA NA NA NA NA NA NA NA NA NA NA 2.81 NA NA NA NA NA NA NA NA NA
NC-12 72.78 27.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-13 47.61 49.34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.05
NC-2 45.53 51.93 NA NA NA NA NA NA NA NA NA NA NA 2.54 NA NA NA NA NA NA NA NA NA
NC-3 NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-4 74.84 22.29 NA NA NA NA NA NA NA NA NA NA NA 2.87 NA NA NA NA NA NA NA NA NA
NC-5 43.17 56.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-6 45.8 54.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-7 45.48 51.65 NA 2.87 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-8 45.8 54.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-9 48.33 48.69 NA NA NA NA NA NA NA NA NA NA NA 2.98 NA NA NA NA NA NA NA NA NA
ND-1 37.49 58.03 NA NA NA NA NA NA 4.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-1 39.25 60.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-2 49.31 50.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-3 28 72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NH-1 52.28 44.49 NA NA NA NA NA NA NA NA NA NA NA 3.22 NA NA NA NA NA NA NA NA NA
NH-2 57.64 39.5 NA NA NA NA NA NA NA NA NA NA NA 2.86 NA NA NA NA NA NA NA NA NA
NJ-1 67.43 29.11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.46
NJ-10 84.79 11.23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.98
NJ-11 52.04 44.73 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.24
NJ-12 72.01 27.99 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-2 55.21 41.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.7
NJ-3 49.15 48.44 NA 2.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-4 42.41 53.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.99
NJ-5 57.29 39.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.2
NJ-6 68.46 31.54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-7 51.11 46.05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.84
NJ-8 78.78 17.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.41
NJ-9 72.18 24.98 NA NA NA NA NA NA NA NA NA NA NA 2.84 NA NA NA NA NA NA NA NA NA
NM-1 54.75 40.47 NA NA NA NA NA NA NA NA NA NA NA 4.78 NA NA NA NA NA NA NA NA NA
NM-2 49.56 50.44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NM-3 61.25 34.58 NA NA NA NA NA NA NA NA NA NA NA 4.17 NA NA NA NA NA NA NA NA NA
NV-1 66.27 30.14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.59
NV-2 40.65 59.35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NV-3 51.38 44.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.55
NV-4 51.9 43.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.48
NY-1 43.74 53.68 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.57 NA NA
NY-10 80.47 19.53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-11 46.29 50.92 NA NA NA 2.79 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-12 82.26 14.49 NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-13 93.12 6.88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-14 79.31 16.53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.16 NA NA 4.16
NY-15 95.86 4.14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-16 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-17 81.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18.49 NA NA NA NA NA NA
NY-18 59.98 40.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-19 49.35 47.66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.98
NY-2 47.76 52.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-20 69.58 30.42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-21 44.37 53.08 NA NA NA NA 2.55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-22 50.19 49.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-23 46.93 53.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-24 46.89 53.11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-25 58.74 41.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-26 73.7 26.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-27 46.37 50.66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.97 NA NA NA NA NA NA
NY-3 61.87 38.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-4 65.68 34.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-5 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-6 84.62 NA NA NA NA NA 15.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-7 89.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.07
NY-8 89.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.53
NY-9 83.76 12.94 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.29 NA NA NA NA NA
OH-1 46.05 51.24 NA NA NA NA NA NA NA NA NA NA NA 2.71 NA NA NA NA NA NA NA NA NA
OH-10 43.93 53.15 NA NA NA NA NA NA NA NA NA NA NA 2.93 NA NA NA NA NA NA NA NA NA
OH-11 82.68 17.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-12 47.54 49.83 NA NA NA NA 2.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-13 68.17 31.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-14 46.33 53.67 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-15 40.76 56.25 NA NA NA NA NA NA NA NA NA NA NA 2.99 NA NA NA NA NA NA NA NA NA
OH-16 45.22 54.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-2 42.13 55.07 NA NA NA NA 2.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-3 74.33 25.67 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-4 41.06 58.94 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-5 35.93 61.01 NA NA NA NA NA NA NA NA NA NA NA 3.06 NA NA NA NA NA NA NA NA NA
OH-6 31.43 68.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-7 44.28 55.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-8 33.27 66.73 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-9 71.08 28.92 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-1 39.51 60.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-2 33.74 62.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.95
OK-3 28.68 71.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-4 30.97 65.93 NA NA NA NA NA 3.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-5 46.48 53.52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OR-1 65.49 30.26 NA NA NA NA NA NA NA NA NA NA NA 4.25 NA NA NA NA NA NA NA NA NA
OR-2 38.84 57.06 NA NA NA NA NA NA NA NA 4.1 NA NA NA NA NA NA NA NA NA NA NA NA
OR-3 74.3 20.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.6
OR-4 58.51 36.99 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.5
OR-5 53.13 42.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.26
PA-1 49.47 50.53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-10 48.71 51.29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-11 45.26 54.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-12 33.41 66.59 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-13 34.26 65.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-14 39.95 60.05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-15 28.65 71.35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-16 45.08 52.56 NA NA NA NA NA NA NA NA NA 2.36 NA NA NA NA NA NA NA NA NA NA NA
PA-17 55.4 44.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-18 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-2 79.48 20.52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-3 92.79 7.21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-4 63.76 36.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-5 68.81 31.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-6 59.5 40.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-7 54 43.09 NA NA NA NA NA NA NA NA NA 2.91 NA NA NA NA NA NA NA NA NA NA NA
PA-8 55.65 44.35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-9 39.18 60.82 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
RI-1 71.62 28.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
RI-2 69.16 30.84 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-1 46.02 53.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-2 38.41 58.76 2.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-3 33.25 63.76 2.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-4 31.45 65.16 3.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-5 39.97 57.22 NA 2.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-6 72.68 24.39 NA NA NA NA 2.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-7 39.91 60.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SD-1 39.9 56.03 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.07
TN-1 23.47 73.31 NA NA NA NA NA NA 3.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-2 31.2 64.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.78
TN-3 33.48 63.5 NA NA NA NA NA NA 3.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-4 38.11 58.83 NA NA NA NA NA NA 3.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-5 68.51 31.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-6 26.64 69.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.1
TN-7 31.05 64.96 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.99
TN-8 28.58 68.38 NA NA NA NA NA NA 3.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-9 76.77 20.05 NA NA NA NA NA NA 3.18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-1 25.87 70.95 NA NA NA NA NA NA NA NA NA NA NA 3.18 NA NA NA NA NA NA NA NA NA
TX-10 42.79 53.85 NA NA NA NA NA NA NA NA NA NA NA 3.35 NA NA NA NA NA NA NA NA NA
TX-11 18.25 78.44 NA NA NA NA NA NA NA NA NA NA NA 3.31 NA NA NA NA NA NA NA NA NA
TX-12 31.84 65.61 NA NA NA NA NA NA NA NA NA NA NA 2.55 NA NA NA NA NA NA NA NA NA
TX-13 16.61 80.04 NA NA NA NA NA NA NA NA NA NA NA 3.35 NA NA NA NA NA NA NA NA NA
TX-14 38.69 58.38 NA NA NA NA NA NA NA NA NA NA NA 2.94 NA NA NA NA NA NA NA NA NA
TX-15 65.49 31.71 NA NA NA NA NA NA NA NA NA NA NA 2.8 NA NA NA NA NA NA NA NA NA
TX-16 69.87 26.63 NA NA NA NA NA NA 3.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-17 38.75 58.92 NA NA NA NA NA NA NA NA NA NA NA 2.33 NA NA NA NA NA NA NA NA NA
TX-18 76.3 20.15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.55
TX-19 23.18 76.82 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-2 44.08 52.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.62
TX-20 82 NA NA NA NA NA NA NA NA NA NA NA NA 18 NA NA NA NA NA NA NA NA NA
TX-21 44.84 51.28 NA NA NA NA NA NA NA NA NA NA NA 3.88 NA NA NA NA NA NA NA NA NA
TX-22 45.23 51.53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.24
TX-23 45.64 51.88 NA NA NA NA NA NA NA NA NA NA NA 2.48 NA NA NA NA NA NA NA NA NA
TX-24 43.12 56.88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-25 44.33 52.76 NA NA NA NA NA NA NA NA NA NA NA 2.91 NA NA NA NA NA NA NA NA NA
TX-26 33.49 63.48 NA NA NA NA NA NA NA NA NA NA NA 3.03 NA NA NA NA NA NA NA NA NA
TX-27 34.97 61.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.33
TX-28 81.21 NA NA NA NA NA NA NA NA NA NA NA NA 18.79 NA NA NA NA NA NA NA NA NA
TX-29 71.3 25.16 NA NA NA NA NA NA NA NA NA NA NA 3.54 NA NA NA NA NA NA NA NA NA
TX-3 38.33 58.24 NA NA NA NA NA NA NA NA NA NA NA 3.43 NA NA NA NA NA NA NA NA NA
TX-30 88.5 NA NA NA NA NA NA NA NA NA NA NA NA 11.5 NA NA NA NA NA NA NA NA NA
TX-31 43.59 53.74 NA NA NA NA NA NA NA NA NA NA NA 2.67 NA NA NA NA NA NA NA NA NA
TX-32 47.55 49.8 NA NA NA NA NA NA NA NA NA NA NA 2.65 NA NA NA NA NA NA NA NA NA
TX-33 74.12 22.79 NA NA NA NA NA NA NA NA NA NA NA 3.09 NA NA NA NA NA NA NA NA NA
TX-34 68.2 31.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-35 69.19 27.86 NA NA NA NA NA NA NA NA NA NA NA 2.94 NA NA NA NA NA NA NA NA NA
TX-36 29.45 70.55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-4 21.97 74.79 NA NA NA NA NA NA NA NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA
TX-5 35.3 64.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-6 43.59 53.31 NA NA NA NA NA NA NA NA NA NA NA 3.1 NA NA NA NA NA NA NA NA NA
TX-7 50.19 49.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-8 20.77 76 NA NA NA NA NA NA NA NA NA NA NA 3.23 NA NA NA NA NA NA NA NA NA
TX-9 85.33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14.67
UT-1 28.19 61.05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.76
UT-2 37.37 54.44 NA NA NA NA NA NA NA NA NA NA NA 8.18 NA NA NA NA NA NA NA NA NA
UT-3 26.03 64.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.66
UT-4 50.96 49.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-1 42.9 57.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-10 53.87 46.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-11 67.17 29.71 NA NA NA NA NA NA NA NA NA NA NA 3.12 NA NA NA NA NA NA NA NA NA
VA-2 48.74 51.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-3 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-4 62.58 34.42 NA NA NA NA NA NA NA NA NA 3 NA NA NA NA NA NA NA NA NA NA NA
VA-5 49.72 50.28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-6 39.64 60.36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-7 48.22 49.07 NA NA NA NA NA NA NA NA NA NA NA 2.71 NA NA NA NA NA NA NA NA NA
VA-8 75.94 24.06 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-9 39.83 60.17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VT-1 70.92 24.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.61
WA-1 64.09 35.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-10 65.38 34.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-2 77.76 NA NA NA NA NA NA NA NA NA NA 22.24 NA NA NA NA NA NA NA NA NA NA NA
WA-3 48.05 51.95 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-4 38.62 61.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-5 47.72 52.28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-6 66.91 33.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-7 84.49 15.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-8 51.39 48.61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-9 61.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-1 46.06 50.75 NA NA NA NA NA 3.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-2 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-3 61.9 38.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-4 75.87 20.82 NA NA NA NA NA 3.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-5 40.6 59.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-6 44.31 55.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-7 38.05 58.94 NA NA 3.01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-8 39.09 60.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WV-1 37.36 62.64 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WV-2 43.1 53.69 NA NA NA NA NA NA NA NA NA NA NA NA 3.21 NA NA NA NA NA NA NA NA
WV-3 44.3 55.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WY-1 31.33 63.15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.51
