AREA DEM REP OTH
AREA DEM REP OTH
NJ-2 177272.73468888004 172516.16531112 0
NJ-12 252095.06797919996 73949.73202079999 0
NJ-1 254982.41729468 93778.78270531999 0
NJ-11 220261.92757618998 177672.37242380998 0
NJ-10 265175.38234179 9128.979792576 0
NH-2 221089.21055193 174520.48944807 0
NH-1 205348.45436505 191843.31692727 0
NE-3 53654.89536439999 213704.35675644 0
NE-2 145748.2217997 151680.16015685 0
NE-1 109722.54136596 176312.70985939 0
ND-1 104274.00069860001 244706.82669986002 16709.401856755998
NC-9 188205.47711093002 203836.42288907003 0
NC-8 183591.54095226002 191359.85904774003 0
NC-7 172230.27505067998 245209.82494932 0
NC-6 283383.09985302 111258.48854158 14698.995231775998
NC-5 114255.01026653999 256509.72846974002 0
NC-4 350499.71480484004 94390.52968418 0
NC-3 136844.228095 215725.77190499997 0
NC-2 314124.40222776 119205.19222807999 0
NC-13 117792.61067680002 263765.7893232 0
NC-12 294201.05043135 0 0
NC-1 255334.16657250002 120258.33342750002 0
NC-11 199878.7297944 216033.42684960001 15118.85628693
NC-10 117708.64700847998 273028.95299152 0
MT-1 278541.32181962 291572.87818038 0
MS-4 0 263461 0
MS-3 140335.0389936 214914.7610064 0
MS-2 250727.17945396004 66315.62054604001 0
MS-1 118217.57738022 221210.22261977996 0
MO-8 68648.9942055 266553.2627045 0
MO-7 82163.3089102 276871.0943474 0
MO-6 116505.67378250002 258484.7767213 0
MO-5 236576.35800960998 119063.91441277001 0
MO-4 103595.97099023999 257969.758788 0
MO-3 105042.94538471999 285413.61658068 0
MO-2 213263.18519823 229595.89343903997 0
MO-1 303317.8827328 34961.476978679995 0
MN-8 173406.76274175 205326.39701265 0
MN-7 162886.50445707 191049.90646536 12850.507416915
MN-6 145552.38311614 249253.41688386002 0
MN-5 335494.30205343995 39296.823039359995 0
MN-4 287960.88112007995 85559.50504584001 0
MN-3 264849.08877168 160042.11122832 0
MN-2 218337.14963627997 173484.67316363996 0
MN-1 172076.06375075 186825.29689301 0
MI-9 247736.2848896 121765.44909816001 12486.650732704
MI-8 225639.50472297 168090.64189827003 0
MI-7 172196.30179079997 202055.69820920003 0
MI-6 174966.56788799996 180285.12929279997 13340.28807552
MI-5 232488.35070031998 114654.58416983999 11729.854363655999
MI-4 144476.96603624997 206383.70177657998 11998.63218717
MI-3 189475.41181212 192996.98818788 0
MI-2 155682.35560804003 204863.33055550003 15837.198781144
MI-14 305427.93061557005 18994.524353077 14180.868733584
MI-13 262547.60032350005 13214.248372235 12148.65994158
MI-12 272391.67072494 76275.650997 0
MI-1 165985.41245024 220639.16281727998 0
MI-11 235284.6034549 169618.1662376 0
MI-10 158521.59339141997 226083.00660858 0
ME-2 218866.9580923 157250.0419077 0
ME-1 259641.78679992002 155965.01320008 0
MD-8 289929.23822093 87055.06177907 0
MD-7 297649.20372419996 40108.7962758 0
MD-6 228659.32263732 111083.78893858999 0
MD-5 290005.24417287 85861.05582712998 0
MD-4 297239.67681396997 35975.5898645 0
MD-3 269960.47727790003 89610.5227221 0
MD-2 242500.88553555 88401.81446445001 0
MD-1 128627.76446569001 254328.93553431 0
MA-9 262324.4580067 142109.3419933 0
MA-8 323344.1 0 0
MA-7 262096.8 0 0
MA-6 271488.78017086 125787.926677 0
MA-5 306628.74048417003 69731.35951583 0
MA-4 266052.09747831995 116225.50252168 0
MA-3 299313.3 0 0
MA-2 253692.50254656002 109410.89745344 0
MA-1 255043.8195669 0 0
LA-6 111369.22978919999 249715.72131119997 12061.045168139999
LA-5 28573.695658319997 69217.91812049999 0
LA-4 66539.14254865999 149501.34959296 0
LA-3 62044.98800478 246771.52770468005 0
LA-2 252360.7585056 16155.395844032004 11059.694559840002
LA-1 90337.29794916 266918.83401672 0
KY-6 172141.61389760004 179941.86041760002 0
KY-5 59078.26215362 234204.63784637998 0
KY-4 117923.56047549 232249.33952451003 0
KY-3 249992.34331966002 104319.52124915 0
KY-2 104978.75923816 222228.92992399997 11586.907449894
KY-1 92591.36579560001 234633.43420439996 0
KS-4 127714.72230673999 176424.57769326 0
KS-3 204641.8112372 151008.29100371 0
KS-2 148583.72771880002 167876.44546659998 0
KS-1 103460.90894256 188227.89105743996 0
IN-9 126241.88049920999 222333.06043532 0
IN-8 106958.15032649999 218897.7862192 0
IN-7 220095.77873705997 78998.52126293999 0
IN-6 94512.97149728 228102.44215360002 0
IN-5 193950.1751934 193998.01517171998 0
IN-4 107464.71187228002 227269.18812772003 0
IN-3 102038.53719272 226166.66280728002 0
IN-2 121326.96520230001 195687.5347977 0
IN-1 217374.92772515 106294.31484945 0
IL-9 280273.86413694 66460.73586305999 0
IL-8 193563.68275888 0 0
IL-7 300727.4891285 6224.576975999999 0
IL-6 191300.86747422 174991.78111988 0
IL-5 268345.12767636 55807.48395284 0
IL-4 193573.05563917998 16386.346460414 0
IL-3 169156.90260986998 133592.39739013 0
IL-2 284448.09211624006 32952.13962378001 0
IL-18 121722.47031125998 245127.82968874 0
IL-17 175704.31086636998 144111.78913363 0
IL-16 136567.78793538 200778.81206461997 0
IL-15 89142.3246095 236462.642553 0
IL-14 192842.08125312 171884.31874688 0
IL-13 172300.86591525 177095.63408475 0
IL-12 149496.92362488 194777.47637512002 0
IL-1 292768.1789526 36181.02253948 0
IL-11 207272.23770233997 88959.86229766 0
IL-10 219457.98359175 83649.4860975 0
ID-2 113957.97270266 222584.50635078 18853.596068833
ID-1 100642.3675128 260915.20793999996 0
IA-4 184485.3420543 223954.1579457 0
IA-3 230971.68399823998 187243.61023259998 0
IA-2 225786.48101424 187374.71898576003 0
IA-1 232017.90663348002 191487.89336652 0
HI-2 187400.44632335997 41818.57716146 13010.074092888999
HI-1 189789.93872747998 44173.661272519996 0
GA-9 58385.61709725001 258252.08290275 0
GA-8 88926.62485790999 195632.53032411996 0
GA-7 155946.28060744 164706.11939256 0
GA-6 179981.77006674 176450.02993326 0
GA-5 300004.04186219996 23498.787253052 0
GA-4 273453.57674935996 46764.223250639996 0
GA-3 97609.1865498 240493.8134502 0
GA-2 186012.85937152003 100502.34062848 0
GA-14 60737.4412446 217681.0587554 0
GA-13 258135.59016959998 56326.07076095999 0
GA-12 117828.81574508 180885.10264149 0
GA-1 121774.9911616 185273.00883839998 0
GA-11 108658.59562857999 242352.00437142 0
GA-10 112353.15364952 231817.24635047998 0
FL-9 245306.81823332 135760.78176667998 0
FL-8 157420.81180984 267568.98819015996 0
FL-7 228506.98882813004 151767.64043066002 0
FL-6 166000.19829199 242703.50170800998 0
FL-5 242764.2926706 90011.27405184 0
FL-4 175687.27644564 268757.92355436 0
FL-3 166227.83215552 213554.56784448 0
FL-27 173924.25236956 146394.04763044 0
FL-26 172662.43853808 139777.96146192 0
FL-25 0 0 0
FL-24 246795.97725876005 14527.025465424 0
FL-23 252020.90084467002 98233.79915533001 0
FL-22 246165.19453903998 127586.60546096 0
FL-2 0 269448.92930744 0
FL-21 220866.43460024 127276.35080991998 0
FL-20 265635.87838382 26472.72161618 0
FL-19 161600.69280978 248084.70719022 0
FL-18 190181.57823347003 211103.81767723002 0
FL-17 125769.00452290002 245987.00683284 0
FL-16 197151.32494739 231187.37505261 0
FL-15 170164.23117485 195883.86882514998 0
FL-14 226867.70947635 109092.99052364999 0
FL-13 224860.02538524 164301.37461476002 0
FL-12 160744.53758912 246930.66241088 0
FL-1 94609.76505651999 290939.67279888 0
FL-11 135513.5324162 299046.86758380005 0
FL-10 232487.08932959998 88288.942748 0
DE-1 286448.15703584 180276.1730612 18224.031107087998
CT-5 208397.59267529997 138467.50732469998 0
CT-4 236807.31265632 106493.52167375998 0
CT-3 231101.61549144 103347.71832163999 0
CT-2 221803.15432548002 143013.24567452003 0
CT-1 250328.26972256 97797.03027743999 0
CO-7 254097.0209414 133265.85378561 17377.788846327003
CO-6 244291.90949937 148918.05930308998 15678.310753124999
CO-5 131873.9248576 253244.9523648 16609.11474304
CO-4 144535.316354 264014.9356188 17561.26507166
CO-3 191029.29390688 201994.50864112002 20993.789171647997
CO-2 333106.18768013996 139071.69934224 23711.903059824
CO-1 339510.62738887 63606.25460676 19872.409544584003
CA-9 175314.8538288 81436.6461712 0
CA-8 112210.19916462 131018.70083537999 0
CA-7 204858.4225728 121959.17742719999 0
CA-6 199315.87160496 42896.95261631999 0
CA-53 159433.43661776002 0 0
CA-52 225958.89674084997 103834.20325914999 0
CA-5 259361.40037925 54334.09962075001 0
CA-51 162303.79086276 31916.90913724 0
CA-50 133235.58987347002 165065.31012653 0
CA-49 197367.24029904002 138971.55970096 0
CA-48 192459.33482101 152004.96517898998 0
CA-47 192196.0336837 65084.9663163 0
CA-46 147327.37765746002 42878.022342539996 0
CA-45 200572.95264768 148155.44735231998 0
CA-44 135011.11081319998 0 0
CA-43 218123.39071215 23948.099604990002 0
CA-42 120745.43831770001 168351.5616823 0
CA-4 173203.78716809998 207374.71283190002 0
CA-41 151453.47721608 54747.322783920004 0
CA-40 153960.66474264 11300.94352044 0
CA-39 151838.9831475 131588.11685249998 0
CA-38 164012.29185708 0 0
CA-37 248967.62150316 10915.768101504 0
CA-36 159269.32414103 100768.97585897 0
CA-35 146759.8714498 35914.128550199996 0
CA-34 104712.36745320002 0 0
CA-33 271291.2041236 72883.8958764 0
CA-32 164745.15758096 44043.62154015999 0
CA-3 173367.30880044002 95417.09119956002 0
CA-31 169740.15183848 76179.94816152 0
CA-30 237903.83079896998 55741.269201029994 0
CA-29 112852.46229081 0 0
CA-28 252547.71831777997 45142.38168222 0
CA-27 215908.104264 61131.895736 0
CA-26 208880.43908841998 96421.36091157999 0
CA-25 147783.39390249 149184.90609751 0
CA-24 223201.73472597 105151.56527403001 0
CA-23 93461.84242876999 172142.05757123002 0
CA-22 114266.27310841 136547.62689158999 0
CA-2 295194.03021885 60635.26978115 0
CA-21 82943.58951705 72771.91048295 0
CA-20 208649.85373666004 40624.84626334 0
CA-19 226576.25305779 39057.04694221 0
CA-18 201199.86893501997 0 0
CA-17 220196.08164689998 34742.8183531 0
CA-16 121907.25405693999 53294.14594306001 0
CA-15 226583.30035340998 47745.99964659 0
CA-14 253947.89570276003 32974.275605020004 0
CA-13 305961.48082605 7303.622306600999 0
CA-12 241610.31329830003 0 0
CA-1 152430.6471953 191026.3528047 0
CA-11 254578.07564204 50439.32435796 0
CA-10 154593.9461765 108188.5538235 0
AZ-9 214176.17572058 108008.45649787999 0
AZ-8 134427.13340324 228899.06659676 0
AZ-7 158196.5074421 27121.992557899997 0
AZ-6 189566.98687498 191646.81312502 0
AZ-5 132392.73313727998 232352.06686271998 0
AZ-4 89862.923815 242784.076185 0
AZ-3 177753.88397078 58635.51602922 0
AZ-2 214469.81669262 139932.78330737998 0
AZ-1 189643.1747336 137917.42526639998 0
AR-4 95157.53758429998 188530.80713705998 0
AR-3 95807.01797522 201355.40319834 0
AR-2 165869.09130836 170081.50869164 0
AR-1 0 0 0
AL-7 258040.7 0 0
AL-6 0 258556.34463865001 0
AL-5 0 274114.9 0
AL-4 52552.45166 247247.54834000004 0
AL-3 103619.56967037998 205683.53032961997 0
AL-2 117227.01836399002 191438.88163601 0
AL-1 127982.33590559999 197161.6640944 0
AK-1 165064.90761293998 177523.19238706 0
