AREA DEM REP OTH
AREA DEM REP OTH
FL-11 89536.89098696999 165590.87304563998 0
FL-10 116052.13986379 70836.72377295 7025.2383024010005
DE-1 179746.71219999998 131163.95208125 10151.816455
CT-5 135265.13786508 131263.16213491998 0
CT-4 154466.74324216 104774.45675783999 0
CT-3 147910.29609408 103553.02738736 8138.284306608
CT-2 160245.38092025 122189.11366622997 9237.602496799
CT-1 154215.34404045 96172.85214306 0
CO-8 104064.92973749999 123041.23231158 0
CO-7 164453.45756634002 141279.3404496 14314.992382626
CO-6 158678.37950645998 111428.81149785001 0
CO-5 101433.46053274 163140.80840215003 11106.444849145
CO-4 113486.48180844 208206.80965240003 0
CO-3 131719.08624672 173863.01375327996 0
CO-2 211855.38248836 111415.75447287 15701.142700432
CO-1 204417.64162372 63153.71669766 0
CA-9 104324.56637942999 91630.33362057 0
CA-8 156709.53594751 55235.76405249 0
CA-7 143712.56538605999 65398.53461394 0
CA-6 124669.56151034002 88297.03848966 0
CA-52 115626.10937067999 51961.49062932 0
CA-5 99511.0635156 165665.9364844 0
CA-51 149513.22183166002 85964.47816834 0
CA-50 164885.7601455 94387.73985449999 0
CA-49 141036.29988895002 127537.00011104999 0
CA-48 97215.01488406 147009.08511594 0
CA-47 144854.35879936 128094.84120064002 0
CA-46 99293.429202 52849.05558375 0
CA-45 110369.20210849999 125533.29789150001 0
CA-44 130872.05444231998 39146.34555768 0
CA-43 116783.03659736 29505.748773759995 0
CA-42 122988.06830249999 45774.431697500004 0
CA-4 172449.51633103995 74313.88366896 0
CA-41 101808.60834784001 124586.59165216 0
CA-40 127503.69403391998 167958.90596607997 0
CA-39 100738.86780345 62496.03219655 0
CA-38 125552.93591238 77080.86408762 0
CA-37 75830.87677662 0 0
CA-36 192423.00719273998 81793.29280726 0
CA-35 90969.87258559 54014.02741441 0
CA-34 57143.32469992 0 0
CA-33 93422.28268510001 56666.717314899994 0
CA-32 171140.73945030998 70594.36054969 0
CA-3 128545.717061 166635.282939 0
CA-31 122230.93855266001 66151.66144734 0
CA-30 157812.46522875 0 0
CA-29 83913.96736469999 0 0
CA-28 157187.82890999998 72440.17109 0
CA-27 114038.56375269 118851.13624731 0
CA-26 137258.05223658 108478.64776342001 0
CA-25 92379.56803008 72368.83196992 0
CA-24 159128.74397952 89645.65602048 0
CA-23 69898.42178295 108708.07821705 0
CA-22 56617.23858189 58826.06141811 0
CA-2 215486.76650582004 74868.63349418002 0
CA-21 81155.24875575 61151.85124425001 0
CA-20 72204.3285444 151230.57145559997 0
CA-19 181286.24075199998 78097.25924799999 0
CA-18 109922.71504748 47855.4691747 0
CA-17 149255.59579536002 53000.80420464 0
CA-16 135496.66771452 0 0
CA-15 113420.01810284 0 0
CA-14 148976.30648732002 59897.89351268 0
CA-13 72989.28034200001 68904.71965799999 0
CA-12 206565.3720882 23443.9279118 0
CA-1 81124.59400009998 140881.90599990002 0
CA-11 234666.12349444 36881.64935078 0
CA-10 170327.71914116002 0 0
AZ-9 0 192036.6 0
AZ-8 0 220392.8 0
AZ-7 109681.86042643 71556.03957357 0
AZ-6 136627.51269938998 164946.58730061 0
AZ-5 98455.14599055 179304.88343668 0
